x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
-16.932038177029753;-7.685606308956319;-16.934236307021557;-16.927079639426854;-0.5087639127032848;-16.92941393577643;-16.91340651775256;70.63581856360277;-16.925467410242888;57.506192752535085;-16.941972557875047;280.16306241766904;-16.919994894041007;68.42492932607189;-16.899781396829958;-16.9331173898652;22.161811371163303;-16.93120450091655
