x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
2.855894883978668e-11;2.8558948839726296e-11;92.96202142660567;2.8558948869240307e-11;2.8558948847828013e-11;3.569868601407486e-11;131.484627423252;131.48509236509483;131.50708979681917;2.855894883972495e-11;2.8558948839706237e-11;2.85589488398816e-11;46.793922930362825;2.8558948839851303e-11;46.70314163253973;2.8558948839779856e-11;2.855894883972216e-11;101.78069166565483
