x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
604.2939769163097;1154.1002839658836;149.4222590984042;90.37348926985598;98.48741417419387;89.62938747590758;107.28013598599986;108.46200147413691;106.51263436173716;1465.5305008833125;2350.8916297031037;766.7513178978955;78.31575747088647;167.2439652713457;77.29172213713656;426.87489606568624;792.1267983552242;159.8718075139704
