x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
63327.6940641801;72484.75709883586;53649.32569450204;63989.77224373416;74503.59560660673;53467.194842500496;63711.58242665959;74147.10778571396;53243.699844003044;60835.825933597116;68530.47331670615;52244.75194983984;63657.58053249511;73802.02930154283;53200.227040492726;63216.56955313042;72768.07623222083;53315.844004742445
