x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
149.8234808402079;626.101670212037;148.92847959069627;218.60690349058356;220.50942436913618;218.60727290272726;50.67127191269332;52.57398289283418;50.68118727689241;1299.9632148357355;2362.3100498525723;749.0470008231965;31.671611465553763;32.68877671503532;31.647363072995077;462.15138054852434;776.3100809502085;462.070884985193
