x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
518.2695050318956;1821.7194905136307;-474.50001214428187;-453.83612444637976;-432.6133898322436;-458.51126568223435;-371.06991357689935;-352.5591589003384;-372.3195628627068;2829.866814525788;5259.135421134915;670.9813738134393;-349.0715721525549;-85.4675471389711;-349.27828009057777;32.410838502131355;591.5699443786872;-411.8433803520496
