x1;x2;x3;x4;x5;x6;x7;x8
4.999888196647045;39.26635954209994;39.26623407797711;105.95109290654705;50.00055051428336;10.183552157500648;10.321866871497903;4.999847877523764
4.999878638590268;39.26637403951136;10.390036749691829;68.37688071531063;50.00053866309836;10.183573694869063;10.11656132844192;4.999838493843218
4.99987481500167;50.00054382985365;10.39009187447887;50.00058383420992;50.00053329362192;10.183606126765548;10.116543273812432;4.9998348217981805
4.9998714010126974;50.0005328317601;10.39009562071816;50.00058100639007;50.000532482446445;10.183690557865143;10.116543425714323;4.99983299169503
4.999870187968794;50.00053453813152;10.39009991330588;50.000588076215465;50.00053766141895;10.183771438016807;10.116554960747745;4.999836691074619
4.999874909618108;59.06079877411388;10.390101320826892;51.68726372042494;133.892425250205;10.183822860306405;10.116547034263984;4.99984250807085
4.999894120092934;121.29045751592734;10.390101444870197;82.79260980517745;269.6648112412863;10.18381334251021;10.116529231392441;4.999861652786639
10.19834054058356;50.00055666074156;10.390063714185043;50.00072978355956;300.44639022129144;10.183802775005825;10.116515643408443;4.999887393248906
10.19825408755292;10.389948397788233;10.389990766787799;10.390258137831294;50.00057337998887;10.18375965530457;10.321901541785238;4.999897357482158
10.198167387300765;10.18316189279127;10.183189203127261;10.183345463337476;10.389970858263764;10.183700992990099;10.321907959075435;4.999910656089032
10.198067624420984;10.18314009032337;10.18316399637343;4.99999974672777;10.183196887420882;4.999822929525005;10.321920450982773;4.999900425962993
4.999935091769921;10.183129155498886;7.046537428080235;1.9999486098754908;8.717118506737693;4.999816508685898;10.321922382305015;4.9998851458865365
4.999925623711047;10.18312633780394;1.9998322983334371;1.9999112923235762;1.999881378746339;10.183539330089754;10.321931837275699;4.999884530730189
4.999925481040183;10.183124520976905;1.999834039407756;1.999925678967964;1.999881907188012;10.183516453240303;10.321918417627058;4.999880959796577
4.99991782126037;10.179136432711132;1.9998396762559538;1.9999304480207571;1.9998989799440632;10.183502708291165;10.321919434831958;4.999888052307531
10.197882341887238;10.183147862744908;4.999852941283815;1.9998947948523862;1.999915635843371;10.183484797435199;10.32192119784403;4.999894451248586
10.197893792921892;10.183181117851294;4.999889787159443;4.999933903291691;10.183327553093902;10.183498679473406;10.32193693013274;4.99990387993075
10.404973624983468;10.183208205837447;4.999903529173935;10.18336032789366;10.183395170395752;10.18350389077525;10.321979737169835;4.999917158639326
10.40500847988176;10.183235643343549;4.999924522296943;10.390304079409145;10.3903106940008;10.390293027817783;10.321970609415661;4.999912953121137
10.405031495592592;10.390012519227126;10.183371314960404;10.390342227111542;50.00066746457077;10.390252683338193;10.321936575823093;4.999904026401883
10.40504078669695;39.26632486997803;10.390088874971358;50.00075611619863;258.13259327551214;10.390228266261516;10.32190273259489;4.999894687840657
10.405039669908923;49.868277581446975;39.2662912062173;81.52094972117663;195.08707723901423;10.390178848005482;10.321905105694263;4.999884248535494
10.405030172936481;39.26632444178903;39.26631513263704;61.59517022760944;150.8532027560656;10.390129790775159;10.321899033147105;4.999873209861134
10.404996638490232;39.266322177209034;39.268612377890655;50.00063871382614;107.74008631862203;10.390088819254533;10.32186189142235;4.9998632692921285
