x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
1304.5507069009163;1304.6453895368527;1234.3893875577437;1189.5241727666034;1268.9537340019879;1114.3801267314773;1393.5048433744307;1471.2131598079789;1316.0653826185135;1359.7209233980127;1359.7422773426692;1359.62977126029;1287.7755798054404;1378.7305019493574;1211.0308396897556;1315.3168749999188;1315.3362620689586;1234.3387833205777
