x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
261.7763000249146;779.4225959942411;-181.07391343934466;-87.06225494802092;-83.7701225530405;-88.11189201266069;-219.59651943599084;-219.59698437783385;-219.61898180955802;808.5332580119108;1620.8072287515956;92.2888624047655;-134.9058149431017;125.36080162248072;-134.81503364527842;287.2077988669265;875.8211219719755;-189.89258367839363
