x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
1.5330072418757632;5.721099316894549e-14;1.5342035850103048;5.721101530380108e-14;5.721101530119029e-14;5.721101530361367e-14;0.00020791216870025365;1.1728269945498534e-13;0.000814849678402194;5.721098902866095e-14;5.721098801516437e-14;5.721099377541751e-14;11.321654667871272;11.321962209946905;11.321644890949893;5.72109933781511e-14;5.721099177684575e-14;5.721099337863577e-14
