times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2021-01-01T00:00:00.000+01:00,11410,0.038741643,0.094308943,0,50.87,8882,2404
2021-01-01T01:00:00.000+01:00,11313,0.04280086,0.129268293,0,48.19,8881,2377
2021-01-01T02:00:00.000+01:00,10925,0.049546323,0.139837398,0,44.68,8880,2287
2021-01-01T03:00:00.000+01:00,10577,0.05497851,0.126422764,0,42.92,8879,2210
2021-01-01T04:00:00.000+01:00,10371,0.052769819,0.142276423,0,40.39,8878,2162
2021-01-01T05:00:00.000+01:00,10420,0.047277937,0.136178862,0,40.2,8877,2171
2021-01-01T06:00:00.000+01:00,10592,0.042562082,0.158130081,0,39.63,8875,2206
2021-01-01T07:00:00.000+01:00,10818,0.042681471,0.13902439,0,40.09,8874,2254
2021-01-01T08:00:00.000+01:00,11161,0.045606495,0.147560976,0.014821429,41.27,8873,2328
2021-01-01T09:00:00.000+01:00,11466,0.047815186,0.142276423,0.052428571,44.88,8872,2401
2021-01-01T10:00:00.000+01:00,11625,0.04089064,0.133739837,0.080142857,45,8871,2435
2021-01-01T11:00:00.000+01:00,11592,0.036950812,0.11504065,0.094071429,47.2,8870,2433
2021-01-01T12:00:00.000+01:00,11654,0.039278892,0.138211382,0.095107143,50.78,8869,2455
2021-01-01T13:00:00.000+01:00,11790,0.044591691,0.140650407,0.078964286,45.49,8868,2470
2021-01-01T14:00:00.000+01:00,11994,0.051755014,0.145528455,0.049321429,44.73,8866,2511
2021-01-01T15:00:00.000+01:00,12446,0.062201528,0.141463415,0.018535714,46.59,8865,2611
2021-01-01T16:00:00.000+01:00,13056,0.074976122,0.135772358,0.002857143,52.99,8864,2757
2021-01-01T17:00:00.000+01:00,14138,0.087273161,0.112601626,0,60.26,8863,3009
2021-01-01T18:00:00.000+01:00,13840,0.099689589,0.125203252,0,60.61,8862,2947
2021-01-01T19:00:00.000+01:00,13398,0.104465138,0.100813008,0,60.36,8861,2852
2021-01-01T20:00:00.000+01:00,12887,0.104226361,0.120325203,0,57.4,8860,2734
2021-01-01T21:00:00.000+01:00,12307,0.104942693,0.125203252,0,53.86,8858,2602
2021-01-01T22:00:00.000+01:00,11780,0.104644222,0.136585366,0,53.45,8857,2489
2021-01-01T23:00:00.000+01:00,11230,0.102853391,0.120731707,0,49.72,8856,2364
2021-01-02T00:00:00.000+01:00,10830,0.081542502,0.10203252,0,46.69,8855,2272
2021-01-02T01:00:00.000+01:00,10523,0.079274117,0.054065041,0,42.43,8854,2198
2021-01-02T02:00:00.000+01:00,10264,0.074319484,0.029674797,0,41.09,8853,2141
2021-01-02T03:00:00.000+01:00,10164,0.069842407,0.022764228,0,40,8852,2118
2021-01-02T04:00:00.000+01:00,10200,0.053963706,0.058536585,0,37.55,8850,2120
2021-01-02T05:00:00.000+01:00,10423,0.035816619,0.045121951,0,39,8849,2169
2021-01-02T06:00:00.000+01:00,10859,0.027160936,0.067479675,0,42.09,8848,2267
2021-01-02T07:00:00.000+01:00,11476,0.025429799,0.066666667,0,44.96,8847,2403
2021-01-02T08:00:00.000+01:00,12181,0.026563992,0.053658537,0.011107143,48.45,8846,2560
2021-01-02T09:00:00.000+01:00,12820,0.030563515,0.052439024,0.043321429,52,8845,2705
2021-01-02T10:00:00.000+01:00,13184,0.028951767,0.050406504,0.074178571,52,8844,2781
2021-01-02T11:00:00.000+01:00,13241,0.022683859,0.010569106,0.089607143,52.15,8843,2794
2021-01-02T12:00:00.000+01:00,13226,0.018385864,0.072357724,0.086964286,55.95,8841,2802
2021-01-02T13:00:00.000+01:00,13243,0.014386342,0.029674797,0.067607143,52,8840,2794
2021-01-02T14:00:00.000+01:00,13420,0.010446514,0.022357724,0.039785714,50.69,8839,2827
2021-01-02T15:00:00.000+01:00,13617,0.010924069,0.024796748,0.014642857,53.45,8838,2877
2021-01-02T16:00:00.000+01:00,14065,0.011043457,0.044715447,0.002535714,59.99,8837,2993
2021-01-02T17:00:00.000+01:00,15104,0.014147564,0.077235772,0,62,8836,3220
2021-01-02T18:00:00.000+01:00,14671,0.014505731,0.067073171,0,63.08,8835,3132
2021-01-02T19:00:00.000+01:00,14052,0.009909265,0.084552846,0,62.17,8833,2997
2021-01-02T20:00:00.000+01:00,13424,0.008357211,0.06300813,0,60.03,8832,2856
2021-01-02T21:00:00.000+01:00,12740,0.008954155,0.066666667,0,55.03,8831,2696
2021-01-02T22:00:00.000+01:00,12160,0.012774594,0.030894309,0,52.25,8830,2566
2021-01-02T23:00:00.000+01:00,11653,0.018684336,0.094308943,0,48.45,8829,2449
2021-01-03T00:00:00.000+01:00,11253,0.018803725,0.040650407,0,46.11,8828,2359
2021-01-03T01:00:00.000+01:00,10904,0.019937918,0.091056911,0,43,8827,2279
2021-01-03T02:00:00.000+01:00,10592,0.022862942,0.093089431,0,39.55,8826,2206
2021-01-03T03:00:00.000+01:00,10411,0.028354823,0.08495935,0,45.3,8824,2181
2021-01-03T04:00:00.000+01:00,10404,0.034861509,0.157317073,0,43,8823,2174
2021-01-03T05:00:00.000+01:00,10517,0.040114613,0.151219512,0,43,8822,2198
2021-01-03T06:00:00.000+01:00,10692,0.050680516,0.137398374,0,42,8821,2232
2021-01-03T07:00:00.000+01:00,11029,0.063932665,0.310569106,0,45.3,8820,2310
2021-01-03T08:00:00.000+01:00,11697,0.071334766,0.333739837,0.010428571,43.32,8819,2445
2021-01-03T09:00:00.000+01:00,12229,0.092884432,0.334146341,0.041035714,60.9,8818,2604
2021-01-03T10:00:00.000+01:00,12733,0.129417383,0.319512195,0.073357143,72.23,8817,2745
