times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2022-01-01T00:00:00.000+01:00,10374,0.407115385,0.720325203,0,124.7,7106,2370
2022-01-01T01:00:00.000+01:00,10250,0.372269231,0.819512195,0,124.7,7105,2342
2022-01-01T02:00:00.000+01:00,9907,0.332576923,0.623170732,0,134,7104,2288
2022-01-01T03:00:00.000+01:00,9783,0.300730769,0.539430894,0,58.8,7103,2079
2022-01-01T04:00:00.000+01:00,9590,0.262576923,0.589837398,0,37.67,7102,1993
2022-01-01T05:00:00.000+01:00,9508,0.224884615,0.558536585,0,39.7,7102,1980
2022-01-01T06:00:00.000+01:00,9691,0.202538462,0.639430894,0,40.59,7100,2020
2022-01-01T07:00:00.000+01:00,9922,0.190807692,0.645528455,0,43.26,7099,2074
2022-01-01T08:00:00.000+01:00,10158,0.214730769,0.609349593,0,49.66,7098,2138
2022-01-01T09:00:00.000+01:00,10362,0.255153846,0.565447154,0.00815,70.05,7098,2229
2022-01-01T10:00:00.000+01:00,10663,0.2855,0.741463415,0.0448,76.79,7097,2310
2022-01-01T11:00:00.000+01:00,10669,0.292076923,0.819918699,0.095675,84.1,7096,2330
2022-01-01T12:00:00.000+01:00,10542,0.306153846,0.869512195,0.123225,94.74,7095,2329
2022-01-01T13:00:00.000+01:00,10736,0.314846154,0.891056911,0.132075,96.8,7094,2377
2022-01-01T14:00:00.000+01:00,11002,0.331076923,0.89796748,0.119125,97.17,7093,2437
2022-01-01T15:00:00.000+01:00,11387,0.347807692,0.850406504,0.092825,101.27,7092,2534
2022-01-01T16:00:00.000+01:00,11854,0.367730769,0.811788618,0.046225,126.6,7091,2714
2022-01-01T17:00:00.000+01:00,12874,0.380384615,0.796341463,0.003325,149.97,7090,3029
2022-01-01T18:00:00.000+01:00,12940,0.4005,0.88495935,0,146.33,7090,3032
2022-01-01T19:00:00.000+01:00,12594,0.416730769,0.906910569,0,140.28,7089,2930
2022-01-01T20:00:00.000+01:00,12136,0.410807692,0.914634146,0,121.88,7088,2764
2022-01-01T21:00:00.000+01:00,11606,0.392653846,0.803658537,0,102.61,7086,2587
2022-01-01T22:00:00.000+01:00,11167,0.394384615,0.787804878,0,97.46,7086,2475
2022-01-01T23:00:00.000+01:00,10655,0.405346154,0.807723577,0,85.16,7085,2329
2022-01-02T00:00:00.000+01:00,10354,0.349615385,0.831707317,0,57.08,7084,2196
2022-01-02T01:00:00.000+01:00,9982,0.357076923,0.855691057,0,52.59,7083,2107
2022-01-02T02:00:00.000+01:00,9701,0.376115385,0.876422764,0,48.97,7082,2040
2022-01-02T03:00:00.000+01:00,9585,0.393076923,0.900406504,0,34.94,7082,1986
2022-01-02T04:00:00.000+01:00,9560,0.396884615,0.894715447,0,29.56,7080,1970
2022-01-02T05:00:00.000+01:00,9676,0.412346154,0.853252033,0,33.97,7079,2003
2022-01-02T06:00:00.000+01:00,9977,0.444884615,0.791056911,0,34.52,7078,2067
2022-01-02T07:00:00.000+01:00,10410,0.4745,0.865447154,0,41.8,7078,2173
2022-01-02T08:00:00.000+01:00,11034,0.498653846,0.881300813,0,48.95,7077,2320
2022-01-02T09:00:00.000+01:00,11573,0.534307692,0.869512195,0.0055,60.01,7076,2462
