times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2022-01-01T00:00:00.000+01:00,10374,0.407115385,0.720325203,0,124.7,10658,2370
2022-01-01T01:00:00.000+01:00,10250,0.372269231,0.819512195,0,124.7,10657,2342
2022-01-01T02:00:00.000+01:00,9907,0.332576923,0.623170732,0,134,10656,2288
2022-01-01T03:00:00.000+01:00,9783,0.300730769,0.539430894,0,58.8,10655,2079
2022-01-01T04:00:00.000+01:00,9590,0.262576923,0.589837398,0,37.67,10654,1993
2022-01-01T05:00:00.000+01:00,9508,0.224884615,0.558536585,0,39.7,10652,1980
2022-01-01T06:00:00.000+01:00,9691,0.202538462,0.639430894,0,40.59,10650,2020
2022-01-01T07:00:00.000+01:00,9922,0.190807692,0.645528455,0,43.26,10649,2074
2022-01-01T08:00:00.000+01:00,10158,0.214730769,0.609349593,0,49.66,10648,2138
2022-01-01T09:00:00.000+01:00,10362,0.255153846,0.565447154,0.00815,70.05,10646,2229
2022-01-01T10:00:00.000+01:00,10663,0.2855,0.741463415,0.0448,76.79,10645,2310
2022-01-01T11:00:00.000+01:00,10669,0.292076923,0.819918699,0.095675,84.1,10644,2330
2022-01-01T12:00:00.000+01:00,10542,0.306153846,0.869512195,0.123225,94.74,10643,2329
2022-01-01T13:00:00.000+01:00,10736,0.314846154,0.891056911,0.132075,96.8,10642,2377
2022-01-01T14:00:00.000+01:00,11002,0.331076923,0.89796748,0.119125,97.17,10639,2437
2022-01-01T15:00:00.000+01:00,11387,0.347807692,0.850406504,0.092825,101.27,10638,2534
2022-01-01T16:00:00.000+01:00,11854,0.367730769,0.811788618,0.046225,126.6,10637,2714
2022-01-01T17:00:00.000+01:00,12874,0.380384615,0.796341463,0.003325,149.97,10636,3029
2022-01-01T18:00:00.000+01:00,12940,0.4005,0.88495935,0,146.33,10634,3032
2022-01-01T19:00:00.000+01:00,12594,0.416730769,0.906910569,0,140.28,10633,2930
2022-01-01T20:00:00.000+01:00,12136,0.410807692,0.914634146,0,121.88,10632,2764
2022-01-01T21:00:00.000+01:00,11606,0.392653846,0.803658537,0,102.61,10630,2587
2022-01-01T22:00:00.000+01:00,11167,0.394384615,0.787804878,0,97.46,10628,2475
2022-01-01T23:00:00.000+01:00,10655,0.405346154,0.807723577,0,85.16,10627,2329
2022-01-02T00:00:00.000+01:00,10354,0.349615385,0.831707317,0,57.08,10626,2196
2022-01-02T01:00:00.000+01:00,9982,0.357076923,0.855691057,0,52.59,10625,2107
2022-01-02T02:00:00.000+01:00,9701,0.376115385,0.876422764,0,48.97,10624,2040
2022-01-02T03:00:00.000+01:00,9585,0.393076923,0.900406504,0,34.94,10622,1986
2022-01-02T04:00:00.000+01:00,9560,0.396884615,0.894715447,0,29.56,10620,1970
2022-01-02T05:00:00.000+01:00,9676,0.412346154,0.853252033,0,33.97,10619,2003
2022-01-02T06:00:00.000+01:00,9977,0.444884615,0.791056911,0,34.52,10618,2067
2022-01-02T07:00:00.000+01:00,10410,0.4745,0.865447154,0,41.8,10616,2173
2022-01-02T08:00:00.000+01:00,11034,0.498653846,0.881300813,0,48.95,10615,2320
2022-01-02T09:00:00.000+01:00,11573,0.534307692,0.869512195,0.0055,60.01,10614,2462
2022-01-02T10:00:00.000+01:00,11593,0.572346154,0.87601626,0.033025,70.09,10613,2493
2022-01-02T11:00:00.000+01:00,11883,0.620192308,0.904471545,0.07225,66.26,10612,2545
2022-01-02T12:00:00.000+01:00,12182,0.668307692,0.896747967,0.092425,64.54,10609,2604
2022-01-02T13:00:00.000+01:00,11962,0.689961538,0.858943089,0.12245,46.96,10608,2510
