times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2021-01-01T00:00:00.000+01:00,11410,0.038741643,0.094308943,0,50.87,10658,2404
2021-01-01T01:00:00.000+01:00,11313,0.04280086,0.129268293,0,48.19,10657,2377
2021-01-01T02:00:00.000+01:00,10925,0.049546323,0.139837398,0,44.68,10656,2287
2021-01-01T03:00:00.000+01:00,10577,0.05497851,0.126422764,0,42.92,10655,2210
2021-01-01T04:00:00.000+01:00,10371,0.052769819,0.142276423,0,40.39,10654,2162
2021-01-01T05:00:00.000+01:00,10420,0.047277937,0.136178862,0,40.2,10652,2171
2021-01-01T06:00:00.000+01:00,10592,0.042562082,0.158130081,0,39.63,10650,2206
2021-01-01T07:00:00.000+01:00,10818,0.042681471,0.13902439,0,40.09,10649,2254
2021-01-01T08:00:00.000+01:00,11161,0.045606495,0.147560976,0.014821429,41.27,10648,2328
2021-01-01T09:00:00.000+01:00,11466,0.047815186,0.142276423,0.052428571,44.88,10646,2401
2021-01-01T10:00:00.000+01:00,11625,0.04089064,0.133739837,0.080142857,45,10645,2435
2021-01-01T11:00:00.000+01:00,11592,0.036950812,0.11504065,0.094071429,47.2,10644,2433
2021-01-01T12:00:00.000+01:00,11654,0.039278892,0.138211382,0.095107143,50.78,10643,2455
2021-01-01T13:00:00.000+01:00,11790,0.044591691,0.140650407,0.078964286,45.49,10642,2470
2021-01-01T14:00:00.000+01:00,11994,0.051755014,0.145528455,0.049321429,44.73,10639,2511
2021-01-01T15:00:00.000+01:00,12446,0.062201528,0.141463415,0.018535714,46.59,10638,2611
2021-01-01T16:00:00.000+01:00,13056,0.074976122,0.135772358,0.002857143,52.99,10637,2757
2021-01-01T17:00:00.000+01:00,14138,0.087273161,0.112601626,0,60.26,10636,3009
2021-01-01T18:00:00.000+01:00,13840,0.099689589,0.125203252,0,60.61,10634,2947
2021-01-01T19:00:00.000+01:00,13398,0.104465138,0.100813008,0,60.36,10633,2852
2021-01-01T20:00:00.000+01:00,12887,0.104226361,0.120325203,0,57.4,10632,2734
2021-01-01T21:00:00.000+01:00,12307,0.104942693,0.125203252,0,53.86,10630,2602
