times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2021-01-01T00:00:00.000+01:00,11410,0.038741643,0.094308943,0,50.87,7106,2404
2021-01-01T01:00:00.000+01:00,11313,0.04280086,0.129268293,0,48.19,7105,2377
2021-01-01T02:00:00.000+01:00,10925,0.049546323,0.139837398,0,44.68,7104,2287
2021-01-01T03:00:00.000+01:00,10577,0.05497851,0.126422764,0,42.92,7103,2210
2021-01-01T04:00:00.000+01:00,10371,0.052769819,0.142276423,0,40.39,7102,2162
2021-01-01T05:00:00.000+01:00,10420,0.047277937,0.136178862,0,40.2,7102,2171
2021-01-01T06:00:00.000+01:00,10592,0.042562082,0.158130081,0,39.63,7100,2206
2021-01-01T07:00:00.000+01:00,10818,0.042681471,0.13902439,0,40.09,7099,2254
2021-01-01T08:00:00.000+01:00,11161,0.045606495,0.147560976,0.014821429,41.27,7098,2328
2021-01-01T09:00:00.000+01:00,11466,0.047815186,0.142276423,0.052428571,44.88,7098,2401
2021-01-01T10:00:00.000+01:00,11625,0.04089064,0.133739837,0.080142857,45,7097,2435
2021-01-01T11:00:00.000+01:00,11592,0.036950812,0.11504065,0.094071429,47.2,7096,2433
2021-01-01T12:00:00.000+01:00,11654,0.039278892,0.138211382,0.095107143,50.78,7095,2455
2021-01-01T13:00:00.000+01:00,11790,0.044591691,0.140650407,0.078964286,45.49,7094,2470
2021-01-01T14:00:00.000+01:00,11994,0.051755014,0.145528455,0.049321429,44.73,7093,2511
2021-01-01T15:00:00.000+01:00,12446,0.062201528,0.141463415,0.018535714,46.59,7092,2611
2021-01-01T16:00:00.000+01:00,13056,0.074976122,0.135772358,0.002857143,52.99,7091,2757
2021-01-01T17:00:00.000+01:00,14138,0.087273161,0.112601626,0,60.26,7090,3009
2021-01-01T18:00:00.000+01:00,13840,0.099689589,0.125203252,0,60.61,7090,2947
2021-01-01T19:00:00.000+01:00,13398,0.104465138,0.100813008,0,60.36,7089,2852
2021-01-01T20:00:00.000+01:00,12887,0.104226361,0.120325203,0,57.4,7088,2734
2021-01-01T21:00:00.000+01:00,12307,0.104942693,0.125203252,0,53.86,7086,2602
2021-01-01T22:00:00.000+01:00,11780,0.104644222,0.136585366,0,53.45,7086,2489
2021-01-01T23:00:00.000+01:00,11230,0.102853391,0.120731707,0,49.72,7085,2364
2021-01-02T00:00:00.000+01:00,10830,0.081542502,0.10203252,0,46.69,7084,2272
2021-01-02T01:00:00.000+01:00,10523,0.079274117,0.054065041,0,42.43,7083,2198
2021-01-02T02:00:00.000+01:00,10264,0.074319484,0.029674797,0,41.09,7082,2141
2021-01-02T03:00:00.000+01:00,10164,0.069842407,0.022764228,0,40,7082,2118
2021-01-02T04:00:00.000+01:00,10200,0.053963706,0.058536585,0,37.55,7080,2120
2021-01-02T05:00:00.000+01:00,10423,0.035816619,0.045121951,0,39,7079,2169
2021-01-02T06:00:00.000+01:00,10859,0.027160936,0.067479675,0,42.09,7078,2267
2021-01-02T07:00:00.000+01:00,11476,0.025429799,0.066666667,0,44.96,7078,2403
2021-01-02T08:00:00.000+01:00,12181,0.026563992,0.053658537,0.011107143,48.45,7077,2560
2021-01-02T09:00:00.000+01:00,12820,0.030563515,0.052439024,0.043321429,52,7076,2705
2021-01-02T10:00:00.000+01:00,13184,0.028951767,0.050406504,0.074178571,52,7075,2781
2021-01-02T11:00:00.000+01:00,13241,0.022683859,0.010569106,0.089607143,52.15,7074,2794
2021-01-02T12:00:00.000+01:00,13226,0.018385864,0.072357724,0.086964286,55.95,7073,2802
2021-01-02T13:00:00.000+01:00,13243,0.014386342,0.029674797,0.067607143,52,7072,2794
2021-01-02T14:00:00.000+01:00,13420,0.010446514,0.022357724,0.039785714,50.69,7071,2827
2021-01-02T15:00:00.000+01:00,13617,0.010924069,0.024796748,0.014642857,53.45,7070,2877
2021-01-02T16:00:00.000+01:00,14065,0.011043457,0.044715447,0.002535714,59.99,7070,2993
2021-01-02T17:00:00.000+01:00,15104,0.014147564,0.077235772,0,62,7069,3220
2021-01-02T18:00:00.000+01:00,14671,0.014505731,0.067073171,0,63.08,7068,3132
2021-01-02T19:00:00.000+01:00,14052,0.009909265,0.084552846,0,62.17,7066,2997
2021-01-02T20:00:00.000+01:00,13424,0.008357211,0.06300813,0,60.03,7066,2856
2021-01-02T21:00:00.000+01:00,12740,0.008954155,0.066666667,0,55.03,7065,2696
2021-01-02T22:00:00.000+01:00,12160,0.012774594,0.030894309,0,52.25,7064,2566
2021-01-02T23:00:00.000+01:00,11653,0.018684336,0.094308943,0,48.45,7063,2449
2021-01-03T00:00:00.000+01:00,11253,0.018803725,0.040650407,0,46.11,7062,2359
2021-01-03T01:00:00.000+01:00,10904,0.019937918,0.091056911,0,43,7062,2279
2021-01-03T02:00:00.000+01:00,10592,0.022862942,0.093089431,0,39.55,7061,2206
2021-01-03T03:00:00.000+01:00,10411,0.028354823,0.08495935,0,45.3,7059,2181
2021-01-03T04:00:00.000+01:00,10404,0.034861509,0.157317073,0,43,7058,2174
2021-01-03T05:00:00.000+01:00,10517,0.040114613,0.151219512,0,43,7058,2198
2021-01-03T06:00:00.000+01:00,10692,0.050680516,0.137398374,0,42,7057,2232
2021-01-03T07:00:00.000+01:00,11029,0.063932665,0.310569106,0,45.3,7056,2310
2021-01-03T08:00:00.000+01:00,11697,0.071334766,0.333739837,0.010428571,43.32,7055,2445
2021-01-03T09:00:00.000+01:00,12229,0.092884432,0.334146341,0.041035714,60.9,7054,2604
2021-01-03T10:00:00.000+01:00,12733,0.129417383,0.319512195,0.073357143,72.23,7054,2745
2021-01-03T11:00:00.000+01:00,12943,0.1747851,0.371138211,0.0965,62.16,7052,2760
2021-01-03T12:00:00.000+01:00,13105,0.223018147,0.358536585,0.101321429,60.9,7051,2791
2021-01-03T13:00:00.000+01:00,13141,0.256685769,0.330081301,0.080964286,59,7050,2793
2021-01-03T14:00:00.000+01:00,13226,0.279071156,0.510162602,0.048535714,52.65,7050,2792
2021-01-03T15:00:00.000+01:00,13456,0.308918338,0.645121951,0.019035714,44.67,7049,2817
2021-01-03T16:00:00.000+01:00,13889,0.332139446,0.773577236,0.003107143,57.67,7048,2948
2021-01-03T17:00:00.000+01:00,14987,0.363359599,0.750813008,0,70,7047,3223
2021-01-03T18:00:00.000+01:00,14592,0.398877746,0.87804878,0,59.9,7046,3104
2021-01-03T19:00:00.000+01:00,14067,0.422695798,0.904471545,0,44.3,7046,2944
2021-01-03T20:00:00.000+01:00,13453,0.441380134,0.901219512,0,42,7044,2809
2021-01-03T21:00:00.000+01:00,12783,0.4459766,0.864227642,0,41.23,7043,2667
2021-01-03T22:00:00.000+01:00,12166,0.439350525,0.844715447,0,42.9,7042,2542
2021-01-03T23:00:00.000+01:00,11498,0.433858644,0.858536585,0,33.5,7042,2379
2021-01-04T00:00:00.000+01:00,11070,0.452363897,0.845934959,0,41.96,7041,2311
2021-01-04T01:00:00.000+01:00,10804,0.450871538,0.882926829,0,39,7040,2248
2021-01-04T02:00:00.000+01:00,10654,0.453020535,0.892276423,0,37.14,7039,2213
2021-01-04T03:00:00.000+01:00,10642,0.460542025,0.882926829,0,35.79,7038,2207
2021-01-04T04:00:00.000+01:00,10807,0.471704871,0.888617886,0,36.63,7037,2244
2021-01-04T05:00:00.000+01:00,11266,0.484777937,0.908536585,0,41.83,7036,2352
2021-01-04T06:00:00.000+01:00,12491,0.482569245,0.911382114,0,38.74,7035,2599
2021-01-04T07:00:00.000+01:00,14077,0.473137536,0.909756098,0,41.61,7034,2938
2021-01-04T08:00:00.000+01:00,15687,0.470570678,0.907317073,0.002964286,60,7034,3338
2021-01-04T09:00:00.000+01:00,16210,0.465616046,0.911382114,0.011107143,64.83,7033,3467
2021-01-04T10:00:00.000+01:00,16429,0.46567574,0.908130081,0.020071429,60,7032,3496
2021-01-04T11:00:00.000+01:00,16525,0.465735435,0.906097561,0.026642857,58.4,7031,3510
2021-01-04T12:00:00.000+01:00,16454,0.463108883,0.899186992,0.028285714,59.34,7030,3498
2021-01-04T13:00:00.000+01:00,16485,0.454214422,0.900406504,0.024428571,58.4,7029,3501
2021-01-04T14:00:00.000+01:00,16492,0.44693171,0.902439024,0.0155,59.91,7028,3509
2021-01-04T15:00:00.000+01:00,16457,0.444603629,0.907317073,0.005928571,59.52,7027,3500
2021-01-04T16:00:00.000+01:00,16620,0.443170965,0.906504065,0.001035714,62.06,7026,3544
2021-01-04T17:00:00.000+01:00,17246,0.444663324,0.906097561,0,67.37,7026,3698
2021-01-04T18:00:00.000+01:00,16256,0.444961796,0.907317073,0,61.56,7025,3464
2021-01-04T19:00:00.000+01:00,15669,0.443170965,0.901626016,0,42.9,7024,3274
