period,time_step,WindOffshore,Load,WindOnshore,Solar,Price,LOAD_H2,ELASTICITY_EL
25,21,0.298850575,15471.0,0.548020955,0.0,49.5,8264.0,3255.0
25,22,0.541274817,14450.0,0.539289872,0.0,49.8,8264.0,3041.0
25,23,0.634273772,13602.0,0.516807334,0.0,47.21,8263.0,2855.0
25,24,0.65308255,12851.0,0.490395809,0.0,43.0,8262.0,2686.0
58,1,0.047021944,11581.0,0.116996508,0.0,40.98,7645.0,2415.0
58,2,0.064785789,11269.0,0.118524447,0.0,39.42,7644.0,2346.0
58,3,0.066875653,11167.0,0.11830617,0.0,38.58,7644.0,2323.0
58,4,0.092998955,11119.0,0.122089639,0.0,37.99,7643.0,2312.0
58,5,0.169278997,11243.0,0.105282305,0.0,38.59,7642.0,2339.0
58,6,0.168234065,11730.0,0.085637369,0.0,41.48,7642.0,2448.0
58,7,0.150470219,13123.0,0.069121071,0.000759549,50.75,7641.0,2765.0
58,8,0.148380355,14854.0,0.06322759,0.081705729,59.84,7640.0,3160.0
58,9,0.1107628,15514.0,0.055951688,0.259385851,54.19,7640.0,3281.0
58,10,0.092998955,15113.0,0.032305006,0.371310764,49.95,7639.0,3182.0
58,11,0.109717868,14288.0,0.019790454,0.456163194,44.57,7638.0,2991.0
58,12,0.091954023,13781.0,0.017898719,0.491753472,40.79,7638.0,2873.0
58,13,0.086729363,13381.0,0.020445285,0.473795573,39.63,7637.0,2787.0
58,14,0.089864159,13353.0,0.028012224,0.430718316,39.58,7636.0,2781.0
58,15,0.133751306,13414.0,0.034924331,0.353841146,40.06,7636.0,2795.0
58,16,0.21107628,13708.0,0.046274738,0.241699219,40.62,7635.0,2858.0
58,17,0.171368861,14402.0,0.074869034,0.115342882,43.92,7634.0,3013.0
58,18,0.267502612,15359.0,0.119906868,0.026746962,53.16,7634.0,3244.0
58,19,0.250783699,15753.0,0.155704307,0.0,54.48,7633.0,3332.0
58,20,0.174503657,15873.0,0.166618161,0.0,51.82,7632.0,3348.0
58,21,0.258098224,15183.0,0.187136205,0.0,46.69,7631.0,3185.0
58,22,0.28631139,14337.0,0.198050058,0.0,41.58,7631.0,2992.0
58,23,0.320794148,13307.0,0.189973807,0.0,41.39,7630.0,2776.0
58,24,0.419017764,12424.0,0.176513388,0.0,37.4,7629.0,2581.0
92,1,0.379310345,10955.0,0.216021537,0.0,34.0,7195.0,2268.0
92,2,0.437826541,10716.0,0.293946449,0.0,35.0,7194.0,2221.0
92,3,0.411703239,10611.0,0.295256112,0.0,30.9,7194.0,2190.0
92,4,0.463949843,10761.0,0.295328871,0.0,30.9,7194.0,2221.0
92,5,0.401253918,11203.0,0.29612922,0.0,31.04,7193.0,2312.0
92,6,0.387669801,12573.0,0.297293364,0.0,40.29,7193.0,2620.0
92,7,0.483803553,14177.0,0.289580908,0.004557292,43.78,7192.0,2965.0
92,8,0.470219436,14949.0,0.26411525,0.047092014,45.58,7192.0,3133.0
92,9,0.496342738,14820.0,0.218495343,0.137369792,49.11,7191.0,3117.0
92,10,0.495297806,14358.0,0.197031432,0.207465278,50.0,7191.0,3023.0
92,11,0.493207941,14134.0,0.206271828,0.23578559,39.97,7191.0,2944.0
92,12,0.523510972,14131.0,0.234138533,0.229546441,48.7,7190.0,2971.0
92,13,0.482758621,14404.0,0.234284051,0.210069444,42.88,7190.0,3010.0
92,14,0.632183908,14545.0,0.22766298,0.184136285,39.02,7189.0,3027.0
92,15,0.636363636,14386.0,0.17338475,0.15874566,37.66,7189.0,2990.0
92,16,0.405433647,14334.0,0.146682189,0.137207031,35.0,7188.0,2971.0
92,17,0.219435737,14936.0,0.13394936,0.102376302,35.08,7188.0,3096.0
92,18,0.189132706,15164.0,0.128492433,0.059353299,40.73,7188.0,3162.0
92,19,0.087774295,15058.0,0.114813737,0.027777778,43.15,7187.0,3147.0
92,20,0.193312435,14928.0,0.122526193,0.0078125,42.74,7187.0,3119.0
92,21,0.172413793,14345.0,0.139770081,5.43e-5,38.2,7186.0,2983.0
92,22,0.157784744,13263.0,0.163344005,0.0,35.08,7186.0,2749.0
92,23,0.199582027,12371.0,0.172366123,0.0,31.01,7185.0,2553.0
92,24,0.317659352,11543.0,0.198195576,0.0,31.9,7185.0,2385.0
200,1,0.015673981,11235.0,0.059007567,0.0,35.87,6935.0,2331.0
200,2,0.054336468,10942.0,0.100407451,0.0,35.35,6935.0,2269.0
200,3,0.057471264,10782.0,0.082072177,0.0,33.07,6935.0,2230.0
200,4,0.05015674,10781.0,0.07217695,0.0,33.41,6935.0,2231.0
200,5,0.016718913,10992.0,0.060972061,5.43e-5,35.0,6936.0,2278.0
200,6,0.011494253,11725.0,0.043728172,0.012369792,42.77,6936.0,2450.0
200,7,0.016718913,12688.0,0.027939464,0.055067274,51.84,6936.0,2676.0
200,8,0.012539185,13427.0,0.021973225,0.13812934,52.33,6936.0,2834.0
200,9,0.010449321,13683.0,0.025756694,0.269639757,49.43,6936.0,2879.0
200,10,0.009404389,13445.0,0.029103609,0.414876302,47.86,6937.0,2824.0
200,11,0.035527691,13265.0,0.036088475,0.539605035,47.03,6937.0,2784.0
200,12,0.067920585,13176.0,0.051149593,0.604437934,44.01,6937.0,2757.0
200,13,0.078369906,13342.0,0.069557625,0.597330729,39.59,6937.0,2778.0
200,14,0.053291536,13162.0,0.086073923,0.532769097,39.4,6937.0,2740.0
200,15,0.058516196,13060.0,0.091021537,0.420410156,39.2,6938.0,2719.0
200,16,0.068965517,13144.0,0.092549476,0.297634549,39.36,6938.0,2737.0
200,17,0.03030303,13631.0,0.079452852,0.207465278,46.21,6938.0,2858.0
200,18,0.052246604,13678.0,0.055442375,0.142144097,51.15,6938.0,2883.0
200,19,0.101358412,13584.0,0.03499709,0.085123698,51.56,6938.0,2864.0
200,20,0.127481714,13314.0,0.027575669,0.039496528,51.61,6939.0,2808.0
200,21,0.200626959,12952.0,0.030922584,0.011610243,49.16,6939.0,2724.0
200,22,0.223615465,12773.0,0.038052969,0.001627604,50.6,6939.0,2691.0
200,23,0.310344828,12227.0,0.045692666,0.0,44.92,6939.0,2560.0
200,24,0.134796238,11561.0,0.061699651,0.0,41.21,6939.0,2412.0
222,1,0.667711599,10988.0,0.442956927,0.0,33.57,7060.0,2274.0
222,2,0.618599791,10666.0,0.532377765,0.0,27.87,7061.0,2194.0
222,3,0.73876698,10544.0,0.564464494,0.0,23.4,7061.0,2159.0
222,4,0.835945664,10467.0,0.585855646,0.0,16.79,7061.0,2129.0
222,5,0.822361546,10474.0,0.617214785,0.0,16.66,7062.0,2130.0
222,6,0.820271682,10531.0,0.651702561,0.00141059,19.0,7062.0,2147.0
222,7,0.871473354,10784.0,0.684735157,0.025282118,26.98,7062.0,2217.0
222,8,0.863113898,11235.0,0.724097788,0.090874566,34.11,7062.0,2326.0
222,9,0.849529781,11878.0,0.766661816,0.165364583,34.9,7063.0,2462.0
222,10,0.818181818,12126.0,0.798966822,0.227322049,28.5,7063.0,2496.0
222,11,0.799373041,11827.0,0.823268335,0.301052517,27.7,7063.0,2433.0
222,12,0.792058516,11674.0,0.829016298,0.399197049,25.1,7064.0,2395.0
222,13,0.808777429,11415.0,0.830398719,0.476291233,24.8,7064.0,2341.0
222,14,0.775339603,11231.0,0.84000291,0.527452257,19.0,7064.0,2290.0
222,15,0.662486938,10982.0,0.846041909,0.539008247,15.0,7065.0,2230.0
222,16,0.556948798,11055.0,0.850698487,0.498155382,24.68,7065.0,2267.0
222,17,0.498432602,11562.0,0.852226426,0.429036458,29.45,7065.0,2383.0
222,18,0.554858934,11860.0,0.846260186,0.327690972,28.5,7065.0,2442.0
222,19,0.686520376,11979.0,0.830471478,0.196506076,32.92,7066.0,2477.0
222,20,0.736677116,12010.0,0.802313737,0.078342014,35.12,7066.0,2489.0
222,21,0.800417973,12101.0,0.772991851,0.01421441,31.39,7066.0,2499.0
222,22,0.818181818,12000.0,0.760040745,0.0,31.83,7067.0,2479.0
222,23,0.848484848,11525.0,0.74032305,0.0,33.07,7067.0,2384.0
222,24,0.842215256,10928.0,0.714202561,0.0,27.01,7067.0,2246.0
300,1,0.818181818,10023.0,0.359138533,0.0,27.11,7855.0,2060.0
300,2,0.825496343,8552.0,0.330835274,0.0,25.0,7856.0,1754.0
300,3,0.807732497,10179.0,0.311699651,0.0,25.7,7857.0,2090.0
300,4,0.802507837,10187.0,0.307406868,0.0,22.86,7857.0,2085.0
300,5,0.81922675,10236.0,0.286306752,0.0,16.47,7858.0,2081.0
300,6,0.815047022,10328.0,0.262005239,0.0,19.39,7858.0,2106.0
300,7,0.786833856,10690.0,0.23290163,0.000922309,21.04,7859.0,2184.0
300,8,0.754440961,11094.0,0.217040163,0.040201823,26.7,7859.0,2280.0
300,9,0.748171369,11553.0,0.206490105,0.118109809,28.98,7860.0,2380.0
300,10,0.78892372,11916.0,0.224243306,0.168294271,33.7,7860.0,2466.0
300,11,0.753396029,11824.0,0.28798021,0.237738715,36.07,7861.0,2453.0
300,12,0.718913271,11801.0,0.338256694,0.299479167,30.0,7861.0,2433.0
300,13,0.717868339,11868.0,0.362776484,0.337727865,28.44,7862.0,2443.0
300,14,0.693834901,11755.0,0.363576834,0.350585938,28.0,7863.0,2419.0
300,15,0.724137931,11536.0,0.336437718,0.302354601,28.0,7863.0,2374.0
300,16,0.70846395,11857.0,0.290308498,0.172634549,31.1,7864.0,2448.0
300,17,0.691745037,12678.0,0.275101863,0.044325087,36.3,7864.0,2631.0
300,18,0.70846395,13864.0,0.283396391,0.000108507,44.44,7865.0,2902.0
300,19,0.722048067,14107.0,0.283760186,0.0,42.53,7865.0,2947.0
300,20,0.727272727,13814.0,0.274155995,0.0,41.32,7866.0,2882.0
300,21,0.73354232,13258.0,0.260695576,0.0,36.06,7866.0,2751.0
300,22,0.748171369,12633.0,0.250072759,0.0,34.06,7867.0,2616.0
300,23,0.750261233,12063.0,0.236248545,0.0,29.85,7867.0,2487.0
300,24,0.724137931,11366.0,0.219586729,0.0,25.82,7868.0,2333.0
347,1,0.816091954,12270.0,0.694121071,0.0,30.1,8525.0,2530.0
347,2,0.803552769,11944.0,0.737703725,0.0,28.42,8526.0,2459.0
347,3,0.827586207,11683.0,0.684880675,0.0,29.0,8526.0,2406.0
347,4,0.827586207,11556.0,0.616414435,0.0,19.9,8527.0,2358.0
347,5,0.827586207,11661.0,0.539362631,0.0,21.0,8528.0,2382.0
347,6,0.807732497,12176.0,0.457508731,0.0,27.6,8528.0,2504.0
347,7,0.772204807,13503.0,0.368815483,0.0,32.83,8529.0,2792.0
347,8,0.725182863,15540.0,0.295037835,0.0,39.77,8529.0,3237.0
347,9,0.67816092,16915.0,0.247598952,0.0,45.0,8530.0,3542.0
347,10,0.613375131,17425.0,0.203434226,0.003417969,43.9,8531.0,3645.0
347,11,0.520376176,17454.0,0.168655413,0.011393229,40.82,8531.0,3639.0
347,12,0.39184953,17439.0,0.153739814,0.017415365,41.65,8532.0,3639.0
347,13,0.21107628,17223.0,0.159851572,0.02094184,43.27,8533.0,3600.0
347,14,0.099268548,17253.0,0.170256112,0.021918403,40.8,8533.0,3597.0
347,15,0.084639498,17126.0,0.181024447,0.019314236,38.08,8534.0,3561.0
347,16,0.214211076,17026.0,0.179933062,0.012749566,38.74,8535.0,3542.0
347,17,0.292580982,17265.0,0.179860303,0.004611545,40.55,8535.0,3599.0
347,18,0.29153605,17562.0,0.191501746,0.000542535,50.56,8536.0,3699.0
347,19,0.305120167,16627.0,0.222569849,0.0,46.59,8536.0,3488.0
347,20,0.364681296,15887.0,0.270445285,0.0,42.79,8537.0,3319.0
347,21,0.501567398,15131.0,0.320430733,0.0,38.64,8538.0,3148.0
347,22,0.451410658,14268.0,0.376673458,0.0,36.51,8538.0,2962.0
347,23,0.626959248,13360.0,0.421493015,0.0,35.04,8539.0,2769.0
347,24,0.508881923,12584.0,0.444048312,0.0,33.96,8540.0,2605.0
