x1;x2;x3;x4;x5;x6;x7;x8
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0008452741309014851;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0016323993303331598;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0025656757215936307;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0029984573650795525;5.2803849433562344e-5;0.0;0.0
0.0;0.0;0.0;0.0;0.0028690159550613693;0.00147914083294238;0.0;0.0
0.0030461833641282094;0.0;0.0;0.0;0.0021935798437280845;0.0029185922904840767;0.0;0.0
0.005314647526049357;0.0;0.0;0.0;0.0005630252036040832;0.0011781889381882865;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0028559266210298148;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.005809549473930378;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.00475274674579792;0.0;0.0;0.0015339590350889945;0.0037433838113085393;0.0;0.0;0.0
0.0033861099311272426;0.0;0.0;0.004394818625513172;0.005894376717238769;0.0;0.0;0.0
0.0017977387120992425;0.0;0.0;0.004780686014972207;0.006422860725634177;0.0;0.0;0.0
0.0;0.0;0.0;0.004737155865741116;0.006378257134581077;0.0;0.0;0.0
0.0;0.0;0.0;0.004364172287853502;0.005701293764419886;0.0;0.0;0.0
0.0;0.0;0.0;0.003538389097858604;0.004451751202795584;0.0;0.0;0.0
