x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57;x58;x59;x60;x61;x62;x63;x64;x65;x66;x67;x68;x69;x70;x71;x72;x73;x74;x75;x76;x77;x78;x79;x80;x81;x82;x83;x84;x85;x86;x87;x88;x89;x90;x91;x92;x93;x94;x95;x96;x97;x98;x99;x100;x101;x102;x103;x104;x105;x106;x107;x108;x109;x110;x111;x112;x113;x114;x115;x116;x117;x118;x119;x120;x121;x122;x123;x124;x125;x126;x127;x128;x129;x130;x131;x132;x133;x134;x135;x136;x137;x138;x139;x140;x141;x142;x143;x144;x145;x146;x147;x148;x149;x150;x151;x152;x153;x154;x155;x156;x157;x158;x159;x160;x161;x162;x163;x164;x165;x166;x167;x168;x169;x170;x171;x172;x173;x174;x175;x176;x177;x178;x179;x180;x181;x182;x183;x184;x185;x186;x187;x188;x189;x190;x191;x192;x193;x194;x195;x196;x197;x198;x199;x200;x201;x202;x203;x204;x205;x206;x207;x208;x209;x210;x211;x212;x213;x214;x215;x216;x217;x218;x219;x220;x221;x222;x223;x224;x225;x226;x227;x228;x229;x230;x231;x232;x233;x234;x235;x236;x237;x238;x239;x240;x241;x242;x243;x244;x245;x246;x247;x248;x249;x250;x251;x252;x253;x254;x255;x256;x257;x258;x259;x260;x261;x262;x263;x264;x265;x266;x267;x268;x269;x270;x271;x272;x273;x274;x275;x276;x277;x278;x279;x280;x281;x282;x283;x284;x285;x286;x287;x288;x289;x290;x291;x292;x293;x294;x295;x296;x297;x298;x299;x300;x301;x302;x303;x304;x305;x306;x307;x308;x309;x310;x311;x312;x313;x314;x315;x316;x317;x318;x319;x320;x321;x322;x323;x324;x325;x326;x327;x328;x329;x330;x331;x332;x333;x334;x335;x336;x337;x338;x339;x340;x341;x342;x343;x344;x345;x346;x347;x348;x349;x350;x351;x352;x353;x354;x355;x356;x357;x358;x359;x360;x361;x362;x363;x364;x365
1.257798824913363e-11;1.2352313365093171e-11;1.231467092841416e-11;1.2109548605575959e-11;1.1887669526903275e-11;1.1591044407241505e-11;1.1314010958515006e-11;1.0974293588362e-11;1.0747807080156112e-11;1.0453671038269776e-11;1.0293752556780132e-11;1.0080085792659813e-11;9.826128154715392e-12;9.563791372924214e-12;9.240790330132192e-12;9.042645248792839e-12;8.851930758446626e-12;8.670232450364515e-12;8.516953944881569e-12;8.371845615567211e-12;8.215825498634342e-12;8.044644805538334e-12;7.917179470965087e-12;7.830228598636053e-12;7.669478482573919e-12;7.504485628683164e-12;7.334451083924559e-12;7.06293355511574e-12;6.971850589217085e-12;6.847012702893856e-12;6.791791489096606e-12;6.562387985107971e-12;6.420163559824658e-12;6.317346027418641e-12;6.160424900827305e-12;5.968856215786969e-12;5.954825930220794e-12;5.9399681849909455e-12;5.9049047852281e-12;5.8671092758262145e-12;5.740197453702386e-12;5.561869813101008e-12;5.474180803658719e-12;5.4792749093551905e-12;5.421568083635863e-12;5.371596269026983e-12;5.336239839454465e-12;5.273102387076255e-12;5.251436598075761e-12;5.192548249732715e-12;5.158492449215437e-12;5.131706262413694e-12;5.105561974343029e-12;5.0787012006172416e-12;5.044676431196215e-12;5.033333147891673e-12;4.920215228204082e-12;4.803292978249326e-12;4.736665550041182e-12;4.700426921350296e-12;4.599027219988332e-12;4.482187608268061e-12;4.4457048651101885e-12;4.461976673557618e-12;4.412095425871699e-12;4.39424060421293e-12;4.354463574679673e-12;4.297999698300051e-12;4.332174749106812e-12;4.3764713313059724e-12;4.3841182899819085e-12;4.4319124138073085e-12;4.464890702574749e-12;4.511570560398002e-12;4.549521884668865e-12;4.596125595985888e-12;4.578130549672152e-12;4.694998091927026e-12;4.777014352442952e-12;4.834562245981395e-12;4.837281062167175e-12;4.9189994447178775e-12;5.0059729766282566e-12;5.121699761484103e-12;5.171669816744431e-12;5.244732194443777e-12;5.312467774516859e-12;5.374201297277576e-12;5.486989869279594e-12;5.610730869146421e-12;5.697131315743322e-12;5.757289955345392e-12;5.834095388095599e-12;6.084233608513925e-12;6.160812608849067e-12;6.2313389329143475e-12;6.2619287786986475e-12;6.3362541239760725e-12;6.452371078568374e-12;6.531907708291322e-12;6.643139040844238e-12;6.762298584536568e-12;6.879556928233347e-12;7.015843519849964e-12;7.212826261307425e-12;7.44386598990587e-12;7.64154744421591e-12;7.756713951031448e-12;7.873197537681924e-12;7.98863650038949e-12;8.096054946455459e-12;8.26579960404448e-12;8.427551345453312e-12;8.70780937478673e-12;8.965865869961602e-12;9.253258715122766e-12;9.479736729419191e-12;9.671629310253843e-12;9.775965223187554e-12;9.914938997131295e-12;1.0159665849917908e-11;1.033163385084414e-11;1.0430573739278905e-11;1.0494666693625467e-11;1.0598029351610788e-11;1.0747188449881609e-11;1.0926433219357935e-11;1.10253731077927e-11;1.116448252591583e-11;1.1277686392308409e-11;1.1435766107138236e-11;1.1592975168076516e-11;1.1811493420398125e-11;1.197847548395993e-11;1.215123245876711e-11;1.2301366388195263e-11;1.24503063880741e-11;1.2643367323282404e-11;1.2790160024529702e-11;1.2991095206049567e-11;1.3090035094484332e-11;1.3192931929941054e-11;1.3358783047354037e-11;1.349170913083139e-11;1.3600038169345294e-11;1.3714010432509374e-11;1.3827087583131908e-11;1.402640324472579e-11;1.4308408908184328e-11;1.4649438781797944e-11;1.4997821487912984e-11;1.5331743741041453e-11;1.561753314250711e-11;1.5774698975582426e-11;1.5965471546155047e-11;1.611661165421686e-11;1.6282217558037817e-11;1.6478889773146282e-11;1.6637651513188075e-11;1.682371697344756e-11;1.7011466831866314e-11;1.7148141388091236e-11;1.7330349610829366e-11;1.751356605057108e-11;1.7724515168385196e-11;1.789905224986552e-11;1.807101176467442e-11;1.8216905286061864e-11;1.8321387095838284e-11;1.847000610680841e-11;1.8683604247990838e-11;1.8754983509681035e-11;1.8861005951022516e-11;1.8983052290243543e-11;1.9135814369565193e-11;1.9253447573888045e-11;1.945257897730546e-11;1.967616954076026e-11;1.9826170575183558e-11;1.9927533413753985e-11;2.0023796906321835e-11;2.014354499439661e-11;2.0299737820620744e-11;2.0491105827088246e-11;2.068739028274565e-11;2.07979763454581e-11;2.0876608415956915e-11;2.1047583759386597e-11;2.1158736631240087e-11;2.130005935744825e-11;2.145726841838653e-11;2.1635925373270243e-11;2.173939463466948e-11;2.1794895316282613e-11;2.1876946667487674e-11;2.1910658870148717e-11;2.2056575416655366e-11;2.22618320163966e-11;2.2464845118050245e-11;2.262905382590685e-11;2.2762088379818297e-11;2.289338841488425e-11;2.3082658544056114e-11;2.3362448030858046e-11;2.3505823846742275e-11;2.3655846965631743e-11;2.3770834185164056e-11;2.387987816869297e-11;2.396944936348895e-11;2.4073739291366377e-11;2.4191623505099374e-11;2.4315268824584017e-11;2.4468024737363342e-11;2.458643387786547e-11;2.4709161562788164e-11;2.4828705996389637e-11;2.4998406402390955e-11;2.5080653920069607e-11;2.5206965997779588e-11;2.5294767981735387e-11;2.5379807456755814e-11;2.5509474866376263e-11;2.561057623602875e-11;2.5711760515206506e-11;2.5847740294763825e-11;2.5983067997791587e-11;2.6222335283712185e-11;2.6303842560858476e-11;2.6392057354238763e-11;2.6481513430098446e-11;2.6566364203194785e-11;2.6643264792620633e-11;2.6750253895381452e-11;2.6921050652192022e-11;2.7111627973554267e-11;2.7319079230999402e-11;2.749036400154434e-11;2.756516212548989e-11;2.7677027948803994e-11;2.773997533034589e-11;2.781445848228592e-11;2.7894535735427165e-11;2.802316918348498e-11;2.8094552663088126e-11;2.8169636749056908e-11;2.8322264806658094e-11;2.842531665869911e-11;2.8548689814026208e-11;2.8578027043939832e-11;2.863163952348273e-11;2.873231383968434e-11;2.8739133737319982e-11;2.880429188879723e-11;2.888686927147616e-11;2.8935200063843005e-11;2.8934771783273367e-11;2.8931874751689118e-11;2.8892054868960067e-11;2.890120999763843e-11;2.8893818975668813e-11;2.8937208620019015e-11;2.897222562924588e-11;2.897321906493094e-11;2.894413124644672e-11;2.896929924662634e-11;2.9000688940742468e-11;2.897152928423489e-11;2.8947915964729484e-11;2.896478077226809e-11;2.8917547610065917e-11;2.8985027287739898e-11;2.9017873670282468e-11;2.9048659718641734e-11;2.9066544925053887e-11;2.909984930136262e-11;2.918018933672307e-11;2.918739853765121e-11;2.9208050955738484e-11;2.927245655180745e-11;2.91578786002468e-11;2.9062325029781044e-11;2.9063848676892648e-11;2.910308462559881e-11;2.9087962113731582e-11;2.9011783117909e-11;2.893289507419847e-11;2.883220471509394e-11;2.8779349339846743e-11;2.8647586342735193e-11;2.8593951751401748e-11;2.8506864751560643e-11;2.8513054044030636e-11;2.8506443924727782e-11;2.850609193381097e-11;2.850053485473619e-11;2.8359038651645733e-11;2.8350556283214695e-11;2.820741936041373e-11;2.8044100613751312e-11;2.8025494643295987e-11;2.799423127147531e-11;2.7964882758557386e-11;2.7933636254384152e-11;2.792558196074358e-11;2.7896199018320563e-11;2.765486137798252e-11;2.7377925456841226e-11;2.7122122213220475e-11;2.698873743216282e-11;2.697075110191954e-11;2.6923794103045665e-11;2.6690283587161297e-11;2.65354894334304e-11;2.628161358841749e-11;2.5960722818222143e-11;2.5843563954985555e-11;2.5681136196919032e-11;2.5403602705899678e-11;2.506695094774123e-11;2.47232340985021e-11;2.4528437476818924e-11;2.4371680651965544e-11;2.415032928269745e-11;2.3933512768556203e-11;2.3767028055886764e-11;2.352507632081998e-11;2.3187059928281666e-11;2.2787917165810718e-11;2.2514582196693527e-11;2.2292136203345852e-11;2.2046759298558887e-11;2.182778572862093e-11;2.1569751153535376e-11;2.1422384820049035e-11;2.1270517124838178e-11;2.1067797748478726e-11;2.0795789946622053e-11;2.0559248957192842e-11;2.0235427701966816e-11;1.9879994704890305e-11;1.96853461935148e-11;1.951289584266958e-11;1.923361100662327e-11;1.8961316771759934e-11;1.863291532934302e-11;1.838714538886766e-11;1.8106299701632728e-11;1.7760590467702465e-11;1.7444241934017954e-11;1.7045099171547006e-11;1.664595640907606e-11;1.6250644462961776e-11;1.594983154088396e-11;1.5550688778413013e-11;1.5151546015942066e-11;1.4758878051911937e-11;1.4593967869978683e-11;1.4257679490437475e-11;1.4080930208133142e-11;1.3786953110057357e-11;1.3545596415001774e-11;1.3388503371898814e-11;1.3219487184978421e-11;1.3005820420858102e-11;1.2792153656737783e-11
