x1;x2;x3;x4;x5;x6;x7;x8
-0.009698680054118388;-0.00924104526570896;-0.008730018365152177;-0.008370253659094504;-0.008162253750132022;-0.008262645273422907;-0.008898282450365077;-0.009434446022249523
-0.009697880054118391;-0.009240245265706938;-0.00872921837998221;-0.008369453700838834;-0.008162253710313747;-0.00826344527342138;-0.008899082477390892;-0.009435246019990918
-0.00969708005411839;-0.009239445265705932;-0.008729218390962539;-0.008369453725274256;-0.008162253689289679;-0.008263445273420713;-0.008899882488404315;-0.009435246015260298
-0.009696280054118392;-0.009238645265705265;-0.00872841841089043;-0.008369453548133867;-0.008162253666596845;-0.00826344527342014;-0.008899882500840936;-0.009436046016130604
-0.009694680054118394;-0.009237845265705648;-0.008727618440205098;-0.008368654092788964;-0.008163053655982157;-0.008264245273420161;-0.008900682517859825;-0.009436846009294734
-0.009693880054118394;-0.00923704526570788;-0.00872761846509184;-0.008368654353210762;-0.008163053653089117;-0.008264245273420592;-0.008900682535899984;-0.009436848287269515
-0.009693080054118395;-0.009237045265713695;-0.008726818465958859;-0.008367854365853526;-0.00816344527505938;-0.008264245273421917;-0.008901482199978241;-0.009437648287269512
-0.009692280054118397;-0.009236245265723364;-0.008726019092965305;-0.00836785449708064;-0.008163445275064985;-0.008264245273423999;-0.008901482682092619;-0.00943764828726951
-0.009691480054118398;-0.009235445265729713;-0.008726018531740841;-0.00836705379120198;-0.008163445275065961;-0.008265045273427184;-0.008902282578625895;-0.009438448287269509
-0.009690680054118399;-0.009234645265731332;-0.008725218515951913;-0.008367053769952152;-0.008164245275064912;-0.008265045273428069;-0.00890267501899917;-0.009439248287269508
-0.0096898800541184;-0.009233845265730895;-0.008724816085577963;-0.008367445271472812;-0.008164245275064149;-0.008265048595276409;-0.008903475018997726;-0.009439248287269506
-0.0096890800541184;-0.009233045265730135;-0.008724816025700544;-0.008366645271475773;-0.008164245275063627;-0.008265848595276409;-0.008903475018995745;-0.009440048287269503
-0.009687480054118403;-0.009232245265728991;-0.008724015974774589;-0.008366645271476991;-0.008164245275064173;-0.008265848595276409;-0.008904275018997085;-0.009440848287269502
-0.009686680054118404;-0.00923144526572863;-0.008723215937458475;-0.008365845271477377;-0.008164245275063518;-0.008265848595276409;-0.008905075018993933;-0.009440848287269502
-0.009685879935178174;-0.009230645265728152;-0.008723215935204575;-0.008365845271476593;-0.008165045275063131;-0.00826664859527641;-0.008905075018987917;-0.009441648287269499
-0.009685079802160419;-0.009229845265727354;-0.008722415949975719;-0.008365045271475873;-0.00816504527506352;-0.008266645273423702;-0.00890587501899604;-0.009442448287269496
-0.009684279583158335;-0.009229045265727678;-0.008721615980681939;-0.008365045271475411;-0.008165045275065869;-0.008266645273425771;-0.008905482573856354;-0.009442448287269496
-0.009683479370320588;-0.009228245265729853;-0.00872121838813931;-0.008364653777240254;-0.00816504527506633;-0.008266645273426725;-0.008906283031145056;-0.009443248287269494
-0.009682679431306074;-0.009227445265727052;-0.00872041842517399;-0.008363854848804319;-0.00816504527506573;-0.008267445273426877;-0.008906282967584726;-0.009443248287269492
-0.009681079475724583;-0.009226645265722554;-0.008719617633449013;-0.008363858026704989;-0.008165845275064606;-0.008267445273426943;-0.008907083018001522;-0.009444048287269491
-0.009680279444823353;-0.009225845265719047;-0.008718818268888802;-0.008363058026704992;-0.008165845275063003;-0.008267445273421934;-0.008907083088805907;-0.009444848287269488
-0.009679479522853423;-0.009225845265714967;-0.008718818716626097;-0.00836305802670499;-0.008165845275062374;-0.008268245273420542;-0.008907883078873347;-0.009444848287269488
-0.009678679847221268;-0.009225045265711421;-0.008718019170011405;-0.008362254977743976;-0.008165845275059829;-0.00826824527342423;-0.008907882775464917;-0.009445648287269485
-0.00967788023635457;-0.009224245265708201;-0.008717219560195917;-0.008362254908094696;-0.008165845275056993;-0.008268245273422372;-0.008908682948305192;-0.009446448287269484
