x1;x2;x3;x4;x5;x6;x7;x8
1.2340172739306323e-11;7.503871271888107e-12;1.0335383011396808e-11;2.2898998600440684e-11;2.81841270603463e-11;2.920809747952273e-11;2.7964658672824743e-11;2.7879728118382014e-11
1.2328054488280242e-11;7.50326074328658e-12;1.033912505860318e-11;2.2904572691540953e-11;2.8198617909673668e-11;2.9208142849376785e-11;2.7964432930120292e-11;2.7863258402519426e-11
1.231600847044712e-11;7.502654014536065e-12;1.034286040860128e-11;2.2910117583976237e-11;2.8213109324690004e-11;2.9208188261245e-11;2.7964207268750857e-11;2.7846789793010906e-11
1.2303982979163764e-11;7.502051057605066e-12;1.0346590034165433e-11;2.2915635632557684e-11;2.8227601331918028e-11;2.9208232520807605e-11;2.7963981688666806e-11;2.7830285103191013e-11
1.2291979172855263e-11;7.501447970720684e-12;1.0350516983874815e-11;2.2921129028466887e-11;2.8242093956669466e-11;2.920827682237775e-11;2.7963756189825126e-11;2.7813781398348014e-11
1.2280069420266316e-11;7.500848629076851e-12;1.0354440572042956e-11;2.2926597018304433e-11;2.8256587222866383e-11;2.920831997323379e-11;2.796352902934634e-11;2.7797242978944934e-11
1.2268159669014093e-11;7.500249158735295e-12;1.0358360960573917e-11;2.2932040136644066e-11;2.827108115297831e-11;2.9208363166094054e-11;2.7963301950291905e-11;2.7780671146540538e-11
1.225647917773093e-11;7.49965340724061e-12;1.0362278295268207e-11;2.293746035951439e-11;2.828557576798255e-11;2.920840640096517e-11;2.7963073204395744e-11;2.776410012783702e-11
1.2245204491483973e-11;7.499061347409984e-12;1.036619277484108e-11;2.2942859357631644e-11;2.8300071087278144e-11;2.9208448486627644e-11;2.7962844540148927e-11;2.7747496915247518e-11
1.2234505600981226e-11;7.498472952373284e-12;1.0370336432118246e-11;2.2948241386800377e-11;2.831456712870572e-11;2.920849061428773e-11;2.796261420386569e-11;2.7730894454118515e-11
1.2224507223061022e-11;7.497884431745751e-12;1.0374472115930173e-11;2.2954655877822226e-11;2.83290944851101e-11;2.920853278393551e-11;2.79623839494237e-11;2.7714292677153905e-11
1.221450200355644e-11;7.497299550324139e-12;1.037859790991941e-11;2.2961053146523515e-11;2.8343622570617943e-11;2.920857499559744e-11;2.796215201769435e-11;2.769765975629991e-11
1.2206008774103145e-11;7.496714544246408e-12;1.0382713888176526e-11;2.2967433552367158e-11;2.8358151398361567e-11;2.92086160594801e-11;2.7961920168047787e-11;2.768102748452131e-11
1.2198200585467544e-11;7.496133152031438e-12;1.0387079100567872e-11;2.2973797145033623e-11;2.8372680980268916e-11;2.920865716515523e-11;2.7961688400450922e-11;2.7664365107911285e-11
1.2190994521958389e-11;7.495555347697486e-12;1.03914309539824e-11;2.2980143650233128e-11;2.8387211326358803e-11;2.920869712421907e-11;2.796145495055067e-11;2.7647703332433266e-11
1.2183778976838523e-11;7.494981105587063e-12;1.0395769245876663e-11;2.2986472450912096e-11;2.840174244470451e-11;2.92087371248934e-11;2.7961221582944964e-11;2.763101244784414e-11
1.217707907721641e-11;7.494406741384782e-12;1.0400093633829322e-11;2.29941684499263e-11;2.8416274341357688e-11;2.920877716718815e-11;2.7960986527662507e-11;2.7614293385317672e-11
1.217081525903738e-11;7.493835914861927e-12;1.040440356044472e-11;2.3001839898918064e-11;2.84308070202855e-11;2.9208816064211637e-11;2.796075155496907e-11;2.759757485702084e-11
1.2164922021779637e-11;7.493264966965207e-12;1.0408700508210843e-11;2.300948579404085e-11;2.8445340483320974e-11;2.9208855002752973e-11;2.7960514889205664e-11;2.7580856858311503e-11
1.2159350067536699e-11;7.492697532455273e-12;1.0412986832057952e-11;2.3017103761501363e-11;2.8459874729967803e-11;2.920889279739286e-11;2.796027830629267e-11;2.7564139385384634e-11
1.2153771643479092e-11;7.492133586521669e-12;1.0417261984362704e-11;2.3024695794854515e-11;2.8474409757340783e-11;2.9208930633471183e-11;2.7960040024890017e-11;2.7547394586351015e-11
1.2148478855269771e-11;7.491573104663307e-12;1.0421526685445557e-11;2.3032258741311324e-11;2.848894556000368e-11;2.920896851105412e-11;2.7959801826622325e-11;2.753062331073506e-11
1.2143444393408463e-11;7.491012503586711e-12;1.0426056535862472e-11;2.304144698361352e-11;2.8503482129697925e-11;2.920900643036005e-11;2.7959563711492902e-11;2.7513852570721863e-11
1.2138646600979935e-11;7.490455343121551e-12;1.0430573739278427e-11;2.3050597475831088e-11;2.8518019455187096e-11;2.920904439141213e-11;2.7959325679481896e-11;2.7497056255865693e-11
