x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
4.211680224541303e-10;4.253058294139606e-10;4.361960671626463e-10;2.658055794027699e-11;2.6580772489082874e-11;2.658055711304592e-11;1.96323651706789e-11;1.9632365220479153e-11;1.9632365241498898e-11;1.855368533694215;1.8561571193421127;1.8566882082859102;2.320399907658014;2.320415179048703;2.3203998643140338;8.466024040891725;8.466066266053442;8.465988586046677
