x1;x2;x3;x4;x5;x6;x7;x8
-0.010004042952788852;-0.01108924549078745;-0.011866796699035322;-0.012613715964337913;-0.013031845698056627;-0.01478556903293568;-0.011559968111137381;-0.0106784943867472
-0.010006042989542968;-0.011089371056296524;-0.011868727512560857;-0.012615648046169263;-0.013031845698057418;-0.014599101246655852;-0.011557839104460649;-0.010676503711722171
-0.010008043026299596;-0.011091597830416203;-0.01186867595895593;-0.012615648046168763;-0.013031845698058209;-0.013045247872166849;-0.01155578878324566;-0.010676524927887135
-0.010008043026297958;-0.011093848271252787;-0.011870614483234593;-0.012615648046170679;-0.013031832214067396;-0.013045155405007114;-0.011555816507881983;-0.010674519868202642
-0.010012043099804649;-0.011096040122387851;-0.01187061448324285;-0.01261764807854613;-0.013029881521494452;-0.013043064229423189;-0.011555816507883135;-0.010674552473705107
-0.010014043136557835;-0.011098140044819377;-0.011870614483242198;-0.012617648078550321;-0.013029899929188585;-0.013042995207740014;-0.011555816507882413;-0.01067474210116498
-0.010016043173311437;-0.011098039487445338;-0.011872614512946182;-0.012624177888332484;-0.013029984267478298;-0.01304293599713511;-0.011553816471567127;-0.01067282163703652
-0.010016043173310563;-0.011097699586249038;-0.011874614542641417;-0.012617635428033548;-0.013030069656222484;-0.014781138606318196;-0.011553816471567044;-0.01067296218332607
-0.010018043210063804;-0.011099409999480267;-0.011874614542648605;-0.0126196481109202;-0.013030156222598274;-0.014781495257384182;-0.011550174931256624;-0.010671187383708744
-0.010020043246814714;-0.01110127652444054;-0.011876614584299144;-0.012619648110920534;-0.013243591704905959;-0.014781592450738935;-0.011766061806415803;-0.010669481642235273
-0.010022043283566553;-0.011103253914816133;-0.011878509254274486;-0.012619418343610356;-0.01302809870489565;-0.014781704199462557;-0.011764097635981838;-0.01074265352090098
-0.010024043320318449;-0.011105271879264134;-0.012096300273164898;-0.012621445562168668;-0.013243531680611507;-0.014779758554350382;-0.011764206325624263;-0.01073885206641674
-0.01002604335707015;-0.01110532358901499;-0.012096506688306877;-0.012621588337258072;-0.013243627022098227;-0.014779784970993921;-0.011762239871318692;-0.010738852068174085
-0.010028043393820116;-0.011107310889400743;-0.012098652612236381;-0.012838572073418632;-0.013243812095921119;-0.0147797679646866;-0.011762235532842114;-0.010738852070087457
-0.010030043430569818;-0.011109265569870241;-0.012098641683121088;-0.012836660535223386;-0.013244149032336082;-0.014777663536088295;-0.011762176623214785;-0.010735052198336856
-0.010032043467369009;-0.011111332064104501;-0.011883049568457253;-0.012625587635751633;-0.013500026275547451;-0.014777552694569193;-0.01154559053446863;-0.010731253912941774
-0.010018795061706345;-0.011113522865800932;-0.01188486824013961;-0.0126254779041712;-0.015009322302491447;-0.014777488047010665;-0.011545465548999656;-0.010731253915927705
-0.010031651378980988;-0.011113735632590743;-0.011884614691159104;-0.0126256482080375;-0.015009307320727437;-0.013038142688361884;-0.011543816289981107;-0.010661731465228488
-0.010035841591680597;-0.011115917914069504;-0.011886614720859945;-0.012608865822584449;-0.013244413213258109;-0.01303583687469892;-0.011549261863342944;-0.010661683165961666
-0.010040043614381197;-0.01111812159088997;-0.011886614720864011;-0.012623253604022742;-0.013242222721173126;-0.012820383627170459;-0.01153119419201143;-0.010659564385814849
-0.010040043614316999;-0.011120364633896443;-0.01188571195821752;-0.0126252536363846;-0.013242129939707019;-0.012820366351562945;-0.011537429951477676;-0.010659344284497552
-0.010042043651063717;-0.011791504893185839;-0.011886889587034218;-0.012625253636384934;-0.013242095948030351;-0.012818480230096192;-0.01153981621734565;-0.010659114513497353
-0.010044043687811227;-0.011797350907100906;-0.011884379500534004;-0.01262725366898633;-0.013242051276038842;-0.012818630919453282;-0.011539816217345206;-0.01065690075477628
-0.010046043724558418;-0.0117973509071293;-0.011876302278240908;-0.012611787468320049;-0.013026443428541652;-0.012818768041075256;-0.011539816217345303;-0.010654808322655349
