x1;x2;x3;x4;x5;x6;x7;x8
13.688579459870757;13.43892552907043;14.067206217748945;15.04427323122018;17.46373055735351;13.813253646568878;11.868194238863984;12.003085787890234
13.68935613580778;13.43848587875665;14.067146566426915;15.044907573055886;17.46402456467884;13.814166338261318;11.868110954869351;11.924533772883844
13.690057110103607;13.438045489367665;14.066927380258583;16.67155752277806;17.464240137163934;13.814851661185484;11.868071193433497;11.924629589062093
13.69041404302729;13.437718261222251;14.066738215847936;16.67231784307798;17.483941957972306;13.81521665670929;11.868067188681437;11.943634130134535
13.690938997317632;13.437652521737155;14.066520543104811;16.672713076400985;17.48394195796827;13.815350297700117;11.8680767935319;12.002938680438918
13.691579548785528;13.437717715619337;14.066383139017603;16.672861266134316;17.4839419579709;13.785717604046097;11.868138245374926;11.924714267018752
13.615703266881761;13.437468023949478;14.066342734320711;16.672747685074196;17.483941957972906;13.744903053886373;11.8681935927156;11.92460009548847
13.672413713429618;11.771998049370568;14.06590518942957;15.04608404228789;17.48394195797719;13.785717603990724;11.868272039380779;12.002181894743854
13.692012265612336;0.7730290045868361;11.776747924337077;15.045400854260013;17.464631396624707;13.81519666839833;11.868343132653086;12.003206374233327
12.356296974325794;0.7679478970765985;0.7577021084568426;15.045442877407421;17.464383420947318;13.8148736304756;11.868397300335433;13.299500981033177
12.356207777055648;0.7648686355012466;0.767008942569954;15.0460188803233;17.464073281127902;13.814290355857242;11.868418884218979;12.002020550897806
12.356198506699823;0.7643352686105925;0.7667999381177586;15.046430828791578;17.463780973747568;12.526246561033762;11.868472213112728;11.924360841254146
12.356328355722928;0.7643310360429266;0.7670473061770382;15.046690794480575;17.463595220506242;12.465977578414153;11.868536630221081;11.923873264604817
12.356496923958062;0.7646801845842762;0.767210065992088;15.047039213816339;17.463574497258417;12.465201920555305;11.868627624234124;11.923926174323212
13.691643216766943;0.767833682776475;0.7660851321867589;15.047433525949799;17.46361878521075;12.464835664945536;11.86872284397733;11.92411491119687
13.691965154711333;0.7672321055275642;6.471352663076673;15.047899097819101;17.463765780373024;13.622502591572445;11.868803472644572;11.924249550159365
13.67241371192702;11.770454308773157;14.06397038268253;16.69886524422417;17.46412900583292;13.81111828181624;11.868900365812037;11.924216352563981
13.672413711754723;13.436461085628588;14.064918298004585;16.699315033735264;17.48394195771085;12.457527813778498;11.868962041627725;11.974161178490842
13.67241371176314;13.436959309759885;14.064883224616825;16.708991663531428;17.497704875659565;12.462007249977107;11.869024182268172;11.981633332553814
13.672413711486081;13.436686712532428;14.064329330177321;16.761952037359972;17.494967514795746;12.462040505491965;11.869094642671547;11.95571032073462
13.617050381653984;13.436295589137863;14.063837477809846;16.754956956945158;17.49496751477625;12.461907187249654;11.869169940636993;12.001039945103834
13.66138839635709;13.436269103936771;14.06386589819716;16.763893766373695;17.494967514734284;12.461948665716902;11.869226916886127;12.001617003397785
13.690652033457168;13.436668220182485;14.064414358406811;16.72211423498789;17.494967514694263;12.46233177450396;11.86914717529652;12.001562316250414
13.690558341344834;13.437124474663417;14.064871276002128;16.708991662734828;17.568853288857838;12.462620773985213;11.869826423738123;12.00293974563149
