x1;x2;x3;x4;x5;x6;x7;x8
0.216512;0.212752;0.191284;0.180322;0.173382;0.171434;0.179567;0.188636
0.216492;0.212733;0.191271;0.180313;0.173377;0.171436;0.179577;0.18865
0.216472;0.212714;0.191257;0.180303;0.173373;0.171438;0.179587;0.188665
0.216452;0.212694;0.191243;0.180294;0.173368;0.17144;0.179597;0.188679
0.216433;0.212675;0.191229;0.180284;0.173363;0.171442;0.179607;0.188694
0.216413;0.212656;0.191215;0.180275;0.173358;0.171443;0.179617;0.188708
0.216393;0.212637;0.191202;0.180265;0.173353;0.171445;0.179627;0.188723
0.216373;0.212618;0.191188;0.180256;0.173348;0.171447;0.179637;0.188737
0.216353;0.212598;0.191174;0.180246;0.173344;0.171449;0.179647;0.188752
0.216333;0.212579;0.19116;0.180237;0.173339;0.171451;0.179657;0.188766
0.216313;0.21256;0.191146;0.180227;0.173334;0.171453;0.179667;0.188781
0.216293;0.212541;0.191133;0.180217;0.173329;0.171455;0.179677;0.188795
0.216273;0.212522;0.191119;0.180208;0.173324;0.171457;0.179687;0.18881
0.216253;0.212503;0.191105;0.180199;0.17332;0.171459;0.179697;0.188825
0.216233;0.212483;0.191091;0.180189;0.173315;0.171461;0.179707;0.188839
0.216213;0.212464;0.191078;0.18018;0.17331;0.171463;0.179717;0.188854
0.216194;0.212445;0.191064;0.18017;0.173305;0.171465;0.179727;0.188868
0.216174;0.212426;0.19105;0.180161;0.173301;0.171467;0.179737;0.188883
0.216154;0.212407;0.191036;0.180151;0.173296;0.171469;0.179747;0.188898
0.216134;0.212388;0.191023;0.180142;0.173291;0.171471;0.179757;0.188912
0.216114;0.212369;0.191009;0.180132;0.173286;0.171473;0.179767;0.188927
0.216094;0.212349;0.190995;0.180123;0.173282;0.171475;0.179777;0.188941
0.216074;0.21233;0.190981;0.180113;0.173277;0.171477;0.179787;0.188956
0.216054;0.212311;0.190968;0.180104;0.173272;0.171479;0.179797;0.188971
