x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
4949.537661517294;4949.537662687836;4949.537664292445;4949.56475159022;4949.564757411462;4949.564751589998;4949.532274091284;4949.532274488609;4949.532274161375;4949.448228651718;4949.447882964694;4949.448325916031;4949.466436075238;4949.466438266109;4949.466436075236;4949.46282007494;4949.462849910259;4949.462859854064
