x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
3.0324027419465444e-14;2.797463465212679e-14;3.285713491112894e-14;2.923907030399858e-14;2.6834526336733144e-14;3.219394601152284e-14;2.9955648191864686e-14;2.771028984138062e-14;3.2517067000851946e-14;2.8844973356649153e-14;2.6684434472177847e-14;3.1334901554243725e-14;3.2054275416856714e-14;2.958622933397558e-14;3.48106429487848e-14;3.002825163400546e-14;2.77227695411833e-14;3.277849158068121e-14
