x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
9.865199685851494e-13;9.866220643114731e-13;9.868927876521362e-13;8.925182763245974e-13;8.925207231513191e-13;8.925182667636303e-13;2.4014411429222293;2.4014511526598628;2.4014554705980045;13.186850454484707;13.187447068031506;13.187839453539214;6.153554438668905;6.1535712569232;6.153554390897752;8.899956583286368;8.899997033353019;8.89992375254413
