x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
6.455414733066689e-12;6.559725160548665e-12;6.409042639839439e-12;6.432136926674093e-12;6.552225971238696e-12;6.406044315076092e-12;6.430822006212301e-12;6.498507475723643e-12;6.405506316828021e-12;6.444314849388733e-12;6.5766574581916465e-12;6.408356197576782e-12;6.431275962379086e-12;6.514279627268953e-12;6.4069293113146046e-12;6.467816826702823e-12;6.572782577049234e-12;6.419675309968113e-12
