periods,weights,selected_periods
2,30.47342204519748,true
25,33.375196428381734,true
58,37.70192812509341,true
92,44.57227306454969,true
200,111.46831529590008,true
222,51.83659089745269,true
300,31.02573737940975,true
347,24.54653676401518,true
