x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
7399.434145538304;12758.926422037788;5901.783845216893;4516.6034520231815;6341.924470856782;2816.984255246445;2456.9976071880283;3921.4049772024514;1299.1240076284519;12768.16701319047;20469.94028770532;8036.066821311857;1398.2386167204672;3312.0180112630696;1070.5926467031077;7405.169079831579;9079.79318515006;5817.196548340035
