x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
-82.65832333018656;-109.57313564862207;-46.8318479362117;97.15686305851577;-109.49045000255126;417.6611290532593;-7.4426874397450575;-109.53629325318776;50.67919906703764;-109.5300690748482;-109.54870722087988;47.071968362654445;-109.5844712906037;-109.56176851016703;-91.92549121575615;189.7572947491303;-109.46443898517022;301.10267097464157
