x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
1074.489550243347;3643.9739154368785;976.9872642609894;635.8876794557395;1048.980652340107;-2456.4524959530104;-1690.3527223527499;-1180.81710688469;-3088.3458114611785;531.0091156932617;3425.9083835000642;-1109.9970573202136;-2854.9645651514566;-421.0248873967548;-2938.2485965385263;1617.479078796007;1645.7881919656961;1125.8510291936714
