x1;x2;x3;x4;x5;x6;x7;x8
0.08494;0.07091;0.06877;0.06997;0.0745;0.07631;0.07921;0.08648
0.08493;0.07091;0.06877;0.06997;0.07451;0.07632;0.07922;0.08649
0.08492;0.0709;0.06876;0.06998;0.07451;0.07632;0.07922;0.0865
0.08491;0.0709;0.06876;0.06998;0.07452;0.07633;0.07923;0.0865
0.0849;0.0709;0.06876;0.06998;0.07452;0.07633;0.07924;0.08651
0.08489;0.07089;0.06876;0.06998;0.07452;0.07634;0.07924;0.08652
0.08488;0.07089;0.06876;0.06999;0.07453;0.07634;0.07925;0.08652
0.08487;0.07089;0.06876;0.06999;0.07453;0.07635;0.07925;0.08653
0.08486;0.07088;0.06876;0.06999;0.07454;0.07635;0.07926;0.08654
0.08485;0.07088;0.06876;0.06999;0.07454;0.07636;0.07926;0.08654
0.08484;0.07088;0.06876;0.07;0.07455;0.07636;0.07927;0.08655
0.08483;0.07087;0.06875;0.07;0.07455;0.07637;0.07927;0.08655
0.08482;0.07087;0.06875;0.07;0.07456;0.07637;0.07928;0.08656
0.08481;0.07086;0.06875;0.07;0.07456;0.07638;0.07929;0.08657
0.0848;0.07086;0.06875;0.07001;0.07456;0.07638;0.07929;0.08657
0.08479;0.07086;0.06875;0.07001;0.07457;0.07639;0.0793;0.08658
0.08478;0.07085;0.06875;0.07001;0.07457;0.07639;0.0793;0.08659
0.08477;0.07085;0.06875;0.07001;0.07458;0.07639;0.07931;0.08659
0.08476;0.07085;0.06875;0.07002;0.07458;0.0764;0.07931;0.0866
0.08475;0.07084;0.06874;0.07002;0.07459;0.0764;0.07932;0.08661
0.08474;0.07084;0.06874;0.07002;0.07459;0.07641;0.07932;0.08661
0.08473;0.07084;0.06874;0.07002;0.0746;0.07641;0.07933;0.08662
0.08472;0.07083;0.06874;0.07003;0.0746;0.07642;0.07934;0.08663
0.08471;0.07083;0.06874;0.07003;0.0746;0.07642;0.07934;0.08663
