x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
5138.151826581308;7707.636191775347;5040.649540599404;4754.760579403714;5167.8535522881975;1661.7353321109533;2349.414137476758;2858.949752945078;951.4210483658771;4544.3647300441735;7439.263997851432;2903.3585570242385;1230.5395823229749;3664.4792600802734;1146.7555695378378;5677.954910195832;5706.264023365526;5186.326860593359
