x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
89183.99766761398;81956.96820390725;89457.43987652991;91809.66130252763;90494.37367443787;97288.65698323066;93858.68677256824;92173.2197350877;98557.65276641857;77372.63644600297;65579.40111719919;83166.64475235478;93656.70859362268;88838.55619377989;93758.7528282828;80854.77849373448;80312.25486564978;81718.66618470389
