x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
758.4852626710199;6347.0379956521065;558.6937276323733;-202.21857343645388;618.5999104607199;-5718.728348800713;337.42934643264925;2324.3896926134275;-5343.438029511561;3740.7236049578732;15040.813938455318;1492.7432704245493;-6216.034665175215;-2273.349487009201;-6275.848503835128;-1560.2502991330484;-1467.7620892419336;-2142.081569642177
