x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
9664.690058779646;17309.057686191045;7809.547307054357;8702.703681211533;11227.908649061137;2059.5858140432465;7116.388031968352;10149.780975844556;1876.7210035293385;13884.649122109677;28068.624267855248;7806.672010689608;2417.983857277049;10013.41181986073;1667.0521917627127;9640.844841791632;11629.36020809292;7311.185755366006
