x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
8041.196710692804;8923.856014373974;6679.411179725427;5521.783022671958;6721.5477140111;4777.186549966232;4658.8956733724735;5771.254712030753;4428.741960209241;8544.211671059244;8806.510126646604;7734.610106268833;4913.266239033217;5586.979652848008;4618.231417518663;6982.859048398848;8300.937436304544;5763.798836400877
