x1;x2;x3;x4;x5;x6;x7;x8
10.371283154611776;11.808580056465454;13.195502603962016;15.345580325805967;18.733907081424032;10.575381266036738;8.495680257311797;8.686556705863675
10.371376860619575;11.808526041591119;13.195323226594496;15.345660193492323;18.733945640905276;10.575492543405637;8.495662968568226;8.686343140277106
10.371461771399177;11.80847192201402;13.195296594061995;17.00370056687062;18.73397334396132;10.57557618061914;8.495654120059866;8.686384667462914
10.371504653354247;11.808431679904697;13.195273527157092;17.003794018988597;22.30526309246429;10.575621622304949;8.495653655445743;8.686466244611848
10.37156952725634;11.80842357475204;13.195246184067258;17.00384174216256;36.673668176593544;10.575640097132098;8.495655612925102;8.686535047239024
10.371651421175486;11.808434352764355;13.195247650230781;17.0039715352001;47.341612395580206;15.031870115658378;8.495667878447163;8.686421076610738
38.397322464215094;11.80876192785901;13.195647470914817;17.004352446478336;47.61563114060674;39.14699960384778;8.49567705144349;8.6863713660228
55.1577476342471;8.500928272356603;13.196630380008903;15.346898537735731;24.818666321300782;39.14141736770319;8.495689427736645;8.686471910466867
10.37261181231513;0.5021583147254914;13.19759134275465;15.347358782719756;18.73455807375076;10.576196705191405;8.495712156828784;9.625157644679662
10.373804345205718;0.5025742827722897;8.502314249606036;15.34770854159736;18.73470561160633;10.576247320171287;8.495743960817459;9.625328068590264
9.36293408861186;0.5028558062408011;0.5030251835553418;15.347907796426956;18.73481666758061;10.57635032812088;8.495770257694922;8.686980934333274
9.363081078608102;0.5030159330466787;0.5031515999042964;15.347955967409051;18.734893994681187;10.576576170978273;8.49579585751381;8.687158120634837
9.362905096299308;0.5030190319770008;0.5030976061111607;15.347960367801756;18.73497333457172;9.545638188752076;8.495816688347867;8.687138493981456
10.37374706117969;0.5028464708089728;0.5029321081197425;15.347962934912086;18.735018597401957;9.545573670067403;8.495835075631032;8.686994901839414
10.3731723578098;0.5025103664862921;0.5026355888998009;15.347861169847468;18.7349430442298;9.545110610566942;8.495842751295022;8.686858749280425
10.372547008461058;0.502062164523041;8.501660398564692;15.347570753178134;18.73476480436541;10.575698016747522;8.49583981986257;8.686711666988598
38.394173254404585;8.500795591588865;13.196419909079946;17.059275391663853;18.73455648214104;10.575281403819616;8.49584181954262;8.6864051001504
69.47312605574069;11.808785644302205;13.195645237668074;17.058827046021477;18.73433049339787;10.57498461275318;8.495841199036574;8.686228899720057
51.427951610808805;11.808448936746126;13.19515396547824;25.289911034267185;69.14965331054181;9.543717617598242;8.495851891551755;8.686246433685355
38.38913162750659;11.80830535623796;13.194967533327162;62.97399973620386;69.14201949295166;9.543717252981223;8.495868945310283;8.686272480414798
38.39657645499982;11.808257229863827;13.19490828195148;62.97712809921266;69.14173818668233;9.543696757373603;8.495887211126085;8.686361291192348
10.371586398020826;11.808254061128952;13.194914140804887;62.986131632295255;69.14292066668054;9.543697745698998;8.495903515957277;8.68641452070804
10.371547885975577;11.80830329832877;13.194983861892673;62.993940592037546;69.13883844610076;9.543741534166859;8.495928940302218;8.686404495605009
10.37153172454656;11.808359542281963;13.19504206207249;47.735901159563234;69.15783259560352;9.54377417669397;8.495957750588929;8.686542370002257
