x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
4063.662276337961;4063.6622763384685;4063.6622763384157;4118.872899947976;4118.872899948091;4118.187828063965;4039.7668598295095;4039.766859829767;4039.766859827054;4013.355614350912;4013.3556143513606;4013.3556143444525;4085.5041474744326;4085.504147477028;4085.004166076366;4060.475831399825;4060.4758313998336;4060.47583139969
