x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18
13596.292516790001;20444.544283648323;13334.661920691533;12157.167993309471;13393.74979582679;6800.07782156356;9567.729463483627;11188.831986696283;4959.499233789533;19974.646361276566;30357.839131186876;14622.360350471341;4366.572780587821;9060.568434604855;4267.0357433605695;14057.442347918803;14484.026123572874;13239.47106503252
